id_venta,fecha_venta,id_cliente,id_propiedad,ciudad,precio_venta,tipo_propiedad,canal_venta,porcentaje_comision,monto_comision
SALE000265,2024-02-07,CUST01573,PROP05190,Ciudad de México,946982,Casa,Corredor,0.032,30285
SALE000266,2023-03-20,CUST03362,PROP01768,Bogotá,348118,Departamento,Corredor,0.0303,10531
SALE000267,2023-04-10,CUST00970,PROP04639,Bogotá,728553,Casa,Corredor,0.0344,25045
SALE000268,2023-11-24,CUST02907,PROP00805,Ciudad de México,283072,Departamento,Directo,0.0178,5051
SALE000269,2024-12-01,CUST02116,PROP01993,Bogotá,1123244,Casa,Corredor,0.0469,52655
SALE000270,2023-05-01,CUST02099,PROP07866,Ciudad de México,243571,Departamento,Directo,0.017,4144
SALE000271,2024-10-01,CUST00240,PROP04779,Bogotá,481966,Departamento,Corredor,0.0387,18635
SALE000272,2023-10-31,CUST00270,PROP03181,Bogotá,1903078,Comercial,Corredor,0.0458,87201
SALE000273,2023-04-04,CUST00517,PROP06753,Ciudad de México,250934,Departamento,Corredor,0.0435,10926
SALE000274,2024-11-08,CUST02976,PROP06983,Bogotá,331020,Departamento,Corredor,0.0499,16509
SALE000275,2023-10-23,CUST02533,PROP06694,Bogotá,389601,Departamento,Corredor,0.0388,15110
SALE000276,2023-11-18,CUST01736,PROP02312,Ciudad de México,722411,Casa,Corredor,0.0338,24384
SALE000277,2023-05-04,CUST03114,PROP04386,Ciudad de México,438462,Departamento,Corredor,0.0313,13736
SALE000278,2024-04-10,CUST01376,PROP04241,Bogotá,231494,Departamento,Directo,0.0162,3759
SALE000279,2023-06-10,CUST01676,PROP00529,Ciudad de México,191381,Departamento,Corredor,0.0487,9318
SALE000280,2024-06-28,CUST01939,PROP06238,Ciudad de México,1666042,Casa,Corredor,0.0457,76168
SALE000281,2024-09-05,CUST01972,PROP02386,Bogotá,455646,Departamento,Corredor,0.0446,20342
SALE000282,2023-07-09,CUST02500,PROP01589,Ciudad de México,508221,Departamento,Directo,0.0152,7712
SALE000283,2024-09-21,CUST02089,PROP07143,Bogotá,514808,Casa,Corredor,0.0336,17300
SALE000284,2024-02-11,CUST01341,PROP03983,Bogotá,552454,Departamento,Directo,0.0127,7039
SALE000285,2024-11-28,CUST01448,PROP08000,Ciudad de México,335387,Departamento,Corredor,0.0356,11953
SALE000286,2024-06-30,CUST01387,PROP01645,Bogotá,895109,Casa,Corredor,0.0433,38758
SALE000287,2024-11-26,CUST02509,PROP01593,Bogotá,1004126,Comercial,Corredor,0.0471,47321
SALE000288,2023-06-08,CUST01201,PROP03732,Bogotá,188940,Departamento,Corredor,0.0327,6185
SALE000289,2023-10-13,CUST02350,PROP07229,Bogotá,377857,Casa,Corredor,0.0307,11587
SALE000290,2023-04-15,CUST00744,PROP03609,Bogotá,987380,Casa,Corredor,0.0402,39722
SALE000291,2024-10-25,CUST00790,PROP00078,Bogotá,705960,Casa,Corredor,0.048,33854
SALE000292,2024-10-05,CUST01024,PROP05659,Bogotá,186154,Departamento,Directo,0.0196,3650
SALE000293,2024-11-25,CUST01556,PROP05551,Ciudad de México,474146,Departamento,Corredor,0.0396,18760
SALE000294,2024-11-26,CUST02295,PROP04195,Ciudad de México,1499109,Casa,Corredor,0.035,52461
SALE000295,2023-12-21,CUST01235,PROP07708,Bogotá,576701,Departamento,Corredor,0.0453,26146
SALE000296,2023-10-27,CUST01982,PROP02694,Ciudad de México,1121555,Casa,Corredor,0.0334,37445
SALE000297,2024-08-20,CUST02992,PROP06953,Ciudad de México,676873,Departamento,Directo,0.0182,12346
SALE000298,2024-11-01,CUST00975,PROP01339,Ciudad de México,2010504,Comercial,Corredor,0.0474,95267
SALE000299,2023-07-15,CUST02451,PROP03295,Ciudad de México,597695,Casa,Corredor,0.0362,21651
SALE000300,2024-01-10,CUST01716,PROP05966,Ciudad de México,343429,Departamento,Directo,0.0118,4064
SALE000301,2024-09-09,CUST02095,PROP05309,Bogotá,1085771,Casa,Corredor,0.0322,34990
SALE000302,2023-10-05,CUST00587,PROP03024,Ciudad de México,579980,Departamento,Corredor,0.0422,24473
SALE000303,2024-10-02,CUST01696,PROP06449,Bogotá,999459,Casa,Corredor,0.0496,49610
SALE000304,2024-01-16,CUST03373,PROP04972,Bogotá,241592,Departamento,Corredor,0.0389,9408
SALE000305,2023-09-25,CUST00673,PROP06500,Ciudad de México,181987,Departamento,Directo,0.0126,2299
SALE000306,2023-07-02,CUST03056,PROP02821,Bogotá,313902,Departamento,Directo,0.0183,5736
SALE000307,2023-11-22,CUST00630,PROP07648,Ciudad de México,908250,Casa,Corredor,0.0443,40205
SALE000308,2023-05-20,CUST00574,PROP04875,Bogotá,194895,Departamento,Corredor,0.0315,6134
SALE000309,2024-07-09,CUST00706,PROP03926,Bogotá,445281,Departamento,Corredor,0.0352,15678
SALE000310,2024-12-21,CUST02926,PROP07915,Ciudad de México,1171836,Casa,Corredor,0.0375,43900
SALE000311,2023-06-15,CUST02182,PROP02088,Ciudad de México,527195,Casa,Corredor,0.0343,18099
SALE000312,2024-10-14,CUST03316,PROP04572,Ciudad de México,647904,Casa,Directo,0.0188,12199
SALE000313,2023-04-26,CUST02565,PROP01138,Bogotá,488994,Departamento,Corredor,0.0337,16498
SALE000314,2024-06-30,CUST03235,PROP07494,Bogotá,543171,Casa,Directo,0.0179,9739
SALE000315,2023-05-25,CUST02562,PROP00679,Ciudad de México,318242,Departamento,Directo,0.0174,5541
SALE000316,2024-11-19,CUST01735,PROP04934,Bogotá,1630106,Comercial,Directo,0.0101,16498
SALE000317,2023-08-23,CUST00020,PROP07790,Bogotá,1161552,Comercial,Corredor,0.0356,41329
SALE000318,2023-09-29,CUST03344,PROP04628,Ciudad de México,696300,Departamento,Corredor,0.0402,28000
SALE000319,2023-05-02,CUST03155,PROP00230,Bogotá,451830,Departamento,Corredor,0.0344,15535
SALE000320,2023-04-23,CUST01490,PROP07556,Bogotá,779639,Casa,Corredor,0.0464,36143
SALE000321,2023-09-06,CUST00624,PROP07129,Bogotá,268741,Departamento,Directo,0.0113,3048
SALE000322,2024-08-06,CUST00598,PROP02829,Bogotá,639812,Casa,Corredor,0.0333,21326
SALE000323,2024-10-26,CUST00829,PROP07473,Ciudad de México,323144,Departamento,Corredor,0.0418,13497
SALE000324,2024-06-06,CUST02181,PROP02124,Bogotá,1794049,Comercial,Corredor,0.0305,54665
SALE000325,2023-10-25,CUST00566,PROP02313,Ciudad de México,311700,Departamento,Directo,0.0199,6212
SALE000326,2023-07-29,CUST02405,PROP06459,Bogotá,119731,Departamento,Corredor,0.0406,4861
SALE000327,2024-09-17,CUST00272,PROP06772,Ciudad de México,1630385,Casa,Corredor,0.043,70159
SALE000328,2023-01-11,CUST01681,PROP07683,Bogotá,726562,Casa,Corredor,0.0351,25469
SALE000329,2024-10-24,CUST00345,PROP05088,Ciudad de México,879622,Casa,Corredor,0.0491,43182
SALE000330,2024-12-06,CUST02776,PROP05643,Ciudad de México,1689738,Casa,Directo,0.0133,22547
SALE000331,2023-04-06,CUST03491,PROP03333,Bogotá,250442,Departamento,Corredor,0.0326,8153
SALE000332,2024-06-13,CUST01044,PROP01393,Bogotá,1031480,Comercial,Corredor,0.0391,40329
SALE000333,2024-03-11,CUST01084,PROP03736,Bogotá,231933,Departamento,Directo,0.0113,2614
SALE000334,2023-04-18,CUST03315,PROP02025,Ciudad de México,361170,Departamento,Corredor,0.0492,17785
SALE000335,2023-04-01,CUST02250,PROP07878,Ciudad de México,543129,Departamento,Corredor,0.0401,21779
SALE000336,2023-03-03,CUST03115,PROP04178,Bogotá,221739,Departamento,Corredor,0.042,9314
SALE000337,2023-06-07,CUST03234,PROP01661,Ciudad de México,196930,Departamento,Corredor,0.0397,7815
SALE000338,2024-12-01,CUST02279,PROP00230,Bogotá,457171,Departamento,Corredor,0.0347,15842
SALE000339,2023-08-20,CUST02213,PROP02694,Ciudad de México,1165510,Casa,Corredor,0.0334,38935
SALE000340,2023-03-08,CUST03145,PROP01622,Bogotá,200969,Departamento,Corredor,0.0493,9909
SALE000341,2024-11-04,CUST02574,PROP06442,Ciudad de México,655370,Departamento,Directo,0.0132,8633
SALE000342,2024-08-26,CUST02263,PROP01579,Ciudad de México,789689,Departamento,Corredor,0.0312,24611
SALE000343,2024-06-28,CUST00828,PROP06030,Ciudad de México,2163392,Casa,Directo,0.015,32552
SALE000344,2024-01-09,CUST00291,PROP03788,Ciudad de México,203107,Departamento,Corredor,0.0349,7084
SALE000345,2024-01-02,CUST01503,PROP00281,Ciudad de México,1305667,Casa,Directo,0.0171,22280
SALE000346,2024-11-27,CUST01002,PROP02516,Bogotá,566404,Departamento,Corredor,0.0376,21273
SALE000347,2024-03-05,CUST02783,PROP04626,Bogotá,176421,Departamento,Directo,0.0193,3410
SALE000348,2024-03-05,CUST03423,PROP02456,Ciudad de México,2028617,Comercial,Directo,0.0144,29122
SALE000349,2024-09-18,CUST00997,PROP05823,Ciudad de México,678062,Casa,Corredor,0.0435,29514
SALE000350,2023-02-18,CUST00467,PROP07119,Ciudad de México,1189761,Casa,Corredor,0.047,55901
SALE000351,2023-12-19,CUST02576,PROP04319,Bogotá,511567,Departamento,Corredor,0.0473,24182
SALE000352,2024-06-17,CUST03124,PROP05994,Ciudad de México,771427,Casa,Corredor,0.0411,31686
SALE000353,2023-03-25,CUST02350,PROP00769,Bogotá,134656,Departamento,Corredor,0.0461,6203
SALE000354,2023-09-11,CUST03350,PROP03087,Bogotá,1121585,Casa,Corredor,0.035,39206
SALE000355,2023-10-02,CUST01142,PROP06838,Ciudad de México,732969,Departamento,Directo,0.016,11744
SALE000356,2023-08-14,CUST01714,PROP00546,Bogotá,390658,Departamento,Corredor,0.0307,11979
SALE000357,2024-12-14,CUST00361,PROP03252,Ciudad de México,330258,Departamento,Corredor,0.0367,12112
SALE000358,2023-05-13,CUST02181,PROP05122,Bogotá,523209,Casa,Directo,0.0135,7041
SALE000359,2023-09-28,CUST03153,PROP06052,Ciudad de México,647298,Departamento,Corredor,0.0475,30730
SALE000360,2024-03-18,CUST00794,PROP04247,Bogotá,661898,Casa,Corredor,0.0395,26126
SALE000361,2024-01-30,CUST00765,PROP06040,Ciudad de México,379417,Departamento,Corredor,0.0448,17002
SALE000362,2024-10-03,CUST03454,PROP07278,Ciudad de México,510064,Casa,Directo,0.0147,7503
SALE000363,2024-09-02,CUST03105,PROP06048,Bogotá,1394655,Casa,Directo,0.0131,18324
SALE000364,2024-09-25,CUST00231,PROP05427,Bogotá,1716127,Comercial,Corredor,0.0488,83729
SALE000365,2024-04-26,CUST00424,PROP05934,Bogotá,546915,Casa,Corredor,0.0425,23239
SALE000366,2023-09-25,CUST02212,PROP07565,Ciudad de México,378222,Departamento,Corredor,0.0428,16195
SALE000367,2023-02-27,CUST03123,PROP06762,Bogotá,957373,Casa,Directo,0.0149,14276
SALE000368,2024-03-30,CUST03456,PROP04863,Bogotá,2450799,Comercial,Corredor,0.0337,82627
SALE000369,2023-01-18,CUST00018,PROP00014,Ciudad de México,514448,Departamento,Directo,0.0183,9439
SALE000370,2023-04-04,CUST01695,PROP07441,Bogotá,224185,Departamento,Directo,0.0174,3897
SALE000371,2023-08-24,CUST03366,PROP01402,Ciudad de México,721365,Casa,Corredor,0.0376,27148
SALE000372,2023-08-18,CUST00381,PROP06800,Ciudad de México,208575,Departamento,Directo,0.0194,4039
SALE000373,2023-12-05,CUST02448,PROP07072,Ciudad de México,253811,Departamento,Corredor,0.0369,9360
SALE000374,2023-09-16,CUST01272,PROP02255,Ciudad de México,203163,Departamento,Corredor,0.0308,6253
SALE000375,2024-05-15,CUST02285,PROP02667,Ciudad de México,1542857,Casa,Corredor,0.0352,54336
SALE000376,2024-12-03,CUST01064,PROP07415,Ciudad de México,406326,Departamento,Corredor,0.0374,15185
SALE000377,2024-10-28,CUST00658,PROP02783,Ciudad de México,4156830,Comercial,Corredor,0.0464,192892
SALE000378,2024-08-27,CUST00677,PROP04876,Bogotá,342650,Departamento,Corredor,0.0458,15677
SALE000379,2023-03-26,CUST03069,PROP07905,Bogotá,502218,Departamento,Corredor,0.0386,19410
SALE000380,2024-07-19,CUST01684,PROP05507,Ciudad de México,684453,Departamento,Directo,0.017,11641
SALE000381,2024-04-25,CUST01948,PROP01099,Ciudad de México,206542,Departamento,Corredor,0.0346,7139
SALE000382,2023-08-08,CUST02839,PROP05163,Ciudad de México,600415,Casa,Directo,0.0189,11351
SALE000383,2023-01-27,CUST01704,PROP03205,Ciudad de México,372866,Departamento,Directo,0.0106,3957
SALE000384,2023-09-18,CUST00894,PROP00431,Ciudad de México,367761,Departamento,Directo,0.014,5144
SALE000385,2024-05-28,CUST01965,PROP00795,Bogotá,661482,Departamento,Corredor,0.0462,30551
SALE000386,2024-02-08,CUST01966,PROP03967,Ciudad de México,290967,Departamento,Corredor,0.0402,11701
SALE000387,2023-03-12,CUST01548,PROP03508,Bogotá,3483639,Comercial,Corredor,0.0463,161203
SALE000388,2024-09-27,CUST01454,PROP06200,Ciudad de México,206650,Departamento,Directo,0.0117,2409
SALE000389,2024-11-26,CUST01360,PROP00208,Ciudad de México,608738,Casa,Directo,0.0125,7620
SALE000390,2024-11-07,CUST02978,PROP06883,Ciudad de México,297779,Departamento,Directo,0.014,4165
SALE000391,2024-08-22,CUST02939,PROP02152,Ciudad de México,1458667,Casa,Directo,0.0186,27118
SALE000392,2023-04-15,CUST02836,PROP02512,Bogotá,551447,Casa,Directo,0.0196,10792
SALE000393,2024-06-24,CUST00206,PROP04566,Bogotá,145559,Departamento,Directo,0.0106,1538
SALE000394,2023-08-02,CUST03207,PROP00580,Ciudad de México,386060,Departamento,Directo,0.0194,7491
SALE000395,2024-05-13,CUST02112,PROP04346,Ciudad de México,154160,Departamento,Directo,0.017,2617
SALE000396,2024-08-05,CUST00985,PROP07136,Bogotá,380597,Departamento,Corredor,0.0397,15100
SALE000397,2023-05-13,CUST01947,PROP04699,Bogotá,337574,Departamento,Corredor,0.0349,11773
SALE000398,2024-10-05,CUST01555,PROP02831,Ciudad de México,271276,Departamento,Corredor,0.0357,9678
SALE000399,2023-11-07,CUST00261,PROP04499,Ciudad de México,214371,Departamento,Corredor,0.0433,9278
SALE000400,2024-07-19,CUST00053,PROP06170,Bogotá,463375,Casa,Directo,0.0142,6581
SALE000401,2024-09-09,CUST02820,PROP02767,Ciudad de México,346711,Departamento,Corredor,0.0306,10618
SALE000402,2023-04-29,CUST01698,PROP02989,Bogotá,182575,Departamento,Corredor,0.0493,9004
SALE000403,2024-07-08,CUST02364,PROP07932,Ciudad de México,2799234,Comercial,Corredor,0.0433,121247
SALE000404,2024-06-10,CUST03231,PROP04106,Ciudad de México,415708,Departamento,Directo,0.0179,7437
SALE000405,2024-10-08,CUST01038,PROP01634,Bogotá,298362,Departamento,Corredor,0.0429,12788
SALE000406,2023-10-15,CUST02549,PROP06758,Bogotá,640594,Comercial,Corredor,0.0443,28364
SALE000407,2024-09-01,CUST00791,PROP04095,Ciudad de México,1699729,Casa,Corredor,0.0308,52325
SALE000408,2023-11-03,CUST01210,PROP01521,Bogotá,835474,Casa,Corredor,0.0378,31567
SALE000409,2023-08-22,CUST00965,PROP03482,Bogotá,457006,Departamento,Directo,0.0194,8844
SALE000410,2024-03-12,CUST00329,PROP07304,Bogotá,623343,Departamento,Directo,0.0196,12198
SALE000411,2024-10-03,CUST00313,PROP06992,Ciudad de México,165266,Departamento,Corredor,0.0484,7997
SALE000412,2023-05-09,CUST00614,PROP06365,Ciudad de México,789275,Casa,Corredor,0.05,39444
SALE000413,2024-01-23,CUST00899,PROP06688,Bogotá,354345,Departamento,Directo,0.0107,3793
SALE000414,2023-06-23,CUST00978,PROP03349,Ciudad de México,414005,Departamento,Corredor,0.0313,12947
SALE000415,2024-01-27,CUST00512,PROP00096,Ciudad de México,261298,Departamento,Corredor,0.0487,12713
SALE000416,2023-12-04,CUST02069,PROP03885,Bogotá,550474,Casa,Directo,0.0103,5672
SALE000417,2024-01-14,CUST00104,PROP03511,Bogotá,279118,Departamento,Directo,0.0189,5261
SALE000418,2023-09-06,CUST03157,PROP01532,Bogotá,231236,Departamento,Directo,0.0188,4337
SALE000419,2023-08-09,CUST01939,PROP04876,Bogotá,343575,Departamento,Corredor,0.0408,14026
SALE000420,2023-10-06,CUST02788,PROP05808,Bogotá,417555,Departamento,Corredor,0.0476,19878
SALE000421,2023-09-20,CUST02959,PROP00615,Bogotá,977395,Casa,Corredor,0.0438,42766
SALE000422,2024-01-09,CUST03334,PROP07355,Ciudad de México,732083,Comercial,Corredor,0.0334,24473
SALE000423,2023-01-19,CUST02782,PROP04938,Bogotá,559714,Departamento,Directo,0.0184,10321
SALE000424,2024-05-05,CUST02550,PROP05958,Bogotá,641707,Departamento,Corredor,0.038,24398
SALE000425,2023-04-06,CUST00701,PROP07205,Ciudad de México,575676,Comercial,Corredor,0.0343,19771
SALE000426,2024-12-03,CUST02318,PROP07378,Ciudad de México,229971,Departamento,Corredor,0.0495,11393
SALE000427,2024-02-16,CUST01563,PROP07024,Ciudad de México,761989,Casa,Corredor,0.0437,33295
SALE000428,2024-01-17,CUST01531,PROP03487,Bogotá,1220068,Casa,Corredor,0.0337,41122
SALE000429,2024-07-26,CUST00618,PROP06115,Ciudad de México,538826,Departamento,Directo,0.0187,10078
SALE000430,2024-04-03,CUST01568,PROP07935,Ciudad de México,328593,Departamento,Directo,0.0182,5995
SALE000431,2023-10-16,CUST00629,PROP04227,Ciudad de México,728493,Casa,Corredor,0.0321,23356
SALE000432,2024-01-05,CUST01303,PROP02146,Bogotá,701029,Casa,Corredor,0.0325,22807
SALE000433,2023-11-07,CUST00864,PROP05563,Bogotá,872869,Casa,Corredor,0.0345,30091
SALE000434,2024-05-24,CUST02356,PROP07713,Bogotá,104599,Departamento,Directo,0.019,1987
SALE000435,2023-09-07,CUST01819,PROP01060,Bogotá,262681,Departamento,Directo,0.0173,4531
SALE000436,2024-03-19,CUST03285,PROP03018,Bogotá,832267,Casa,Corredor,0.048,39973
SALE000437,2024-03-13,CUST02946,PROP01773,Ciudad de México,463042,Departamento,Corredor,0.0469,21714
SALE000438,2023-11-27,CUST02910,PROP05635,Ciudad de México,366505,Departamento,Directo,0.0153,5618
SALE000439,2024-09-12,CUST02051,PROP01995,Bogotá,1421413,Casa,Corredor,0.031,44090
SALE000440,2024-06-22,CUST00597,PROP01667,Bogotá,508187,Departamento,Corredor,0.0444,22572
SALE000441,2024-09-10,CUST02993,PROP05340,Bogotá,631598,Departamento,Corredor,0.0423,26741
SALE000442,2024-09-02,CUST00666,PROP07530,Bogotá,929865,Casa,Corredor,0.0346,32214
SALE000443,2024-12-02,CUST01164,PROP07099,Bogotá,693082,Comercial,Corredor,0.0485,33606
SALE000444,2024-12-23,CUST02546,PROP02742,Bogotá,684204,Comercial,Corredor,0.0437,29926
SALE000445,2024-11-14,CUST00648,PROP04124,Ciudad de México,585948,Departamento,Corredor,0.046,26982
SALE000446,2024-08-03,CUST02215,PROP07049,Bogotá,741764,Casa,Corredor,0.0455,33766
SALE000447,2023-06-15,CUST02680,PROP05658,Bogotá,173173,Departamento,Directo,0.0113,1951
SALE000448,2024-03-26,CUST02852,PROP02717,Bogotá,418035,Departamento,Corredor,0.0356,14878
SALE000449,2023-10-25,CUST00124,PROP00522,Ciudad de México,286083,Departamento,Directo,0.0176,5039
SALE000450,2024-05-16,CUST02295,PROP00923,Ciudad de México,391830,Departamento,Corredor,0.0417,16328
SALE000451,2023-09-26,CUST02876,PROP04031,Ciudad de México,443018,Departamento,Directo,0.0112,4983
SALE000452,2023-07-15,CUST01026,PROP04205,Bogotá,275133,Departamento,Directo,0.0142,3916
SALE000453,2024-08-20,CUST02857,PROP04926,Bogotá,279167,Departamento,Corredor,0.0348,9710
SALE000454,2024-02-28,CUST00667,PROP02656,Bogotá,1809713,Comercial,Corredor,0.0449,81339
SALE000455,2023-04-01,CUST02784,PROP04754,Bogotá,981792,Casa,Corredor,0.0328,32155
SALE000456,2023-04-22,CUST02559,PROP01205,Bogotá,227389,Departamento,Corredor,0.0423,9610
SALE000457,2023-03-20,CUST00126,PROP04306,Ciudad de México,386668,Departamento,Directo,0.0103,3975
SALE000458,2023-03-10,CUST00436,PROP06486,Bogotá,149865,Departamento,Directo,0.0169,2534
SALE000459,2024-01-28,CUST00829,PROP07825,Bogotá,619599,Casa,Corredor,0.0318,19695
SALE000460,2023-03-20,CUST03224,PROP03121,Bogotá,449106,Casa,Directo,0.0113,5068
SALE000461,2024-10-01,CUST03239,PROP01497,Bogotá,836207,Casa,Directo,0.0148,12370
SALE000462,2024-12-07,CUST01856,PROP04762,Bogotá,231078,Departamento,Directo,0.0101,2335
SALE000463,2023-09-30,CUST02602,PROP04869,Bogotá,185645,Departamento,Directo,0.0198,3672
SALE000464,2023-01-07,CUST02674,PROP00329,Bogotá,259822,Departamento,Corredor,0.0354,9199
SALE000465,2024-05-20,CUST01249,PROP06700,Ciudad de México,454821,Departamento,Corredor,0.0301,13687
SALE000466,2024-08-11,CUST02644,PROP05356,Ciudad de México,206991,Departamento,Corredor,0.0473,9787
SALE000467,2023-05-25,CUST01636,PROP03992,Ciudad de México,727480,Comercial,Corredor,0.0313,22793
SALE000468,2023-04-29,CUST02866,PROP01465,Bogotá,599838,Departamento,Corredor,0.0475,28485
SALE000469,2023-11-08,CUST02022,PROP03193,Ciudad de México,2711862,Comercial,Corredor,0.046,124677
SALE000470,2024-09-04,CUST00034,PROP06392,Ciudad de México,416563,Departamento,Corredor,0.0324,13505
SALE000471,2023-03-21,CUST02996,PROP02035,Ciudad de México,192770,Departamento,Corredor,0.0323,6219
SALE000472,2023-04-11,CUST02283,PROP03591,Bogotá,1008794,Casa,Directo,0.0174,17577
SALE000473,2024-02-11,CUST03148,PROP07188,Ciudad de México,164322,Departamento,Directo,0.0179,2933
SALE000474,2023-10-14,CUST00808,PROP06840,Ciudad de México,250293,Departamento,Corredor,0.0375,9389
SALE000475,2024-06-14,CUST01660,PROP00503,Ciudad de México,1358042,Casa,Corredor,0.0475,64545
SALE000476,2024-12-29,CUST02065,PROP06508,Bogotá,422473,Comercial,Directo,0.012,5063
